Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Event.Year,Total_Extracted_Injuries
2000-02-17,"FORT CARSON, CO",United States,Incident,Substantial,N155HC,cessna,tr182,No,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,2000,0
2000-02-18,"SPANGLE, WA",United States,Non-Fatal,Substantial,N50348,cessna,150h,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-02-18,"SANDUSKY, OH",United States,Non-Fatal,Substantial,N87341,cessna,310r,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-18,"ELKO, NV",United States,Non-Fatal,Substantial,N4011Y,ayres,152,No,1.0,Reciprocating,Positioning,0.0,0.0,1.0,1.0,VMC,2000,0
2000-02-19,"SEATTLE, WA",United States,Non-Fatal,Substantial,N811CK,mcdonnell douglas,dc-8-63f,No,4.0,Turbo Jet,Unknown,0.0,0.0,0.0,5.0,VMC,2000,0
2000-02-19,"MIAMI, FL",United States,Non-Fatal,Substantial,N65819,schweizer,sgs2-33a,No,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-19,"WEIR, TX",United States,Non-Fatal,Substantial,N76190,cessna,140,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-02-19,"LEESBURG, FL",United States,Non-Fatal,Substantial,N68197,cessna,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-20,"DELRAY, FL",United States,Non-Fatal,Substantial,N2LN,aerospatiale,sa341g,No,1.0,Turbo Shaft,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-20,"SAGINAW, MI",United States,Non-Fatal,Substantial,N2899D,piper,pa-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-02-20,"WAYZATA, MN",United States,Non-Fatal,Substantial,N2436,kretsinger,bensen b8m,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-02-20,"NASHVILLE, TN",United States,Non-Fatal,Substantial,N2233L,piper,pa-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-02-20,"TOWER, MN",United States,Fatal(1),Substantial,N6545A,cessna,180,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,3.0,VMC,2000,1
2000-02-21,"CHICAGO, IL",United States,Non-Fatal,Substantial,N1403M,fokker,f28 mk100,No,2.0,Turbo Fan,Unknown,0.0,1.0,6.0,46.0,VMC,2000,0
2000-02-21,"KOTZEBUE, AK",United States,Non-Fatal,Substantial,N219CS,piper,pa-31-t3,No,2.0,Turbo Prop,Unknown,0.0,0.0,1.0,0.0,IMC,2000,0
2000-02-21,"PRINCE GEORGE, CANADA",Canada,Non-Fatal,Substantial,NONE,schweizer,269c,No,1.0,Unknown,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-02-21,"BYRON, CA",United States,Non-Fatal,Substantial,N61PC,hiller,h-12e,No,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,2000,0
2000-02-21,"CAMARILLO, CA",United States,Non-Fatal,Substantial,N264JC,cohen,van's rv-6,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-02-21,"WATERFORD, MI",United States,Non-Fatal,Substantial,N922TA,cessna,172r,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-02-21,"WISCONSIN RAPID, WI",United States,Non-Fatal,Substantial,N22017,cessna,150h,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-21,"FRESNO, CA",United States,Incident,Substantial,N566SW,embraer,120,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,20.0,VMC,2000,0
2000-02-22,"CENTER HARBOR, NH",United States,Non-Fatal,Substantial,N8366N,piper,pa-28-181,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-02-22,"Harare, Zimbabwe",Zimbabwe,Non-Fatal,Substantial,NONE,boeing,b-767-300er,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-23,"PLYMOUTH, MA",United States,Fatal(1),Destroyed,N64RG,aerotechnik,l-13 seh vivat,No,1.0,Reciprocating,Instructional,1.0,0.0,1.0,0.0,VMC,2000,1
2000-02-24,"CLEARWATER, FL",United States,Non-Fatal,Substantial,N64WP,north american,na-64,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-24,"DESERT CENTER, CA",United States,Non-Fatal,Substantial,N5127C,beech,35,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-24,"EL PRADO, NM",United States,Fatal(1),Destroyed,N2988Y,cessna,182e,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,2000,1
2000-02-24,"MOORHEAD, MN",United States,Fatal(3),Destroyed,N7736R,beech,95-b55,No,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC,2000,3
2000-02-25,"PUERTO BARRIOS, GUATEMALA",Guatemala,Fatal(3),Substantial,NONE,cessna,210,No,1.0,Unknown,Personal,3.0,1.0,0.0,0.0,VMC,2000,3
2000-02-25,"OPHIR, AK",United States,Non-Fatal,Substantial,N8221V,cessna,180h,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-25,"SHELBYVILLE, IN",United States,Fatal(1),Destroyed,N84DG,ellis,q2,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2000,1
2000-02-26,"KARNS, TN",United States,Non-Fatal,Substantial,N411UT,bell,412,No,2.0,Turbo Shaft,Positioning,0.0,0.0,0.0,3.0,VMC,2000,0
2000-02-26,"SELMA, CA",United States,Non-Fatal,Substantial,N1544K,luscombe,8a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-02-26,"SAN BERNARDINO, CA",United States,Non-Fatal,Substantial,N99590,ercoupe (eng & research corp.),415-c,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-26,"ALPINE, TX",United States,Non-Fatal,Substantial,N46469,cessna,172k,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-26,"RUSH SPRINGS, OK",United States,Non-Fatal,Substantial,N1254Q,cessna,150l,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-26,"NEW ULM, TX",United States,Non-Fatal,Substantial,N8967C,piper,pa-18,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-02-26,"BOULDER, CO",United States,Non-Fatal,Substantial,N90MR,mooney,m-20c,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-02-27,"PORTO ALEGRE, BRAZIL",Brazil,Non-Fatal,Substantial,NONE,boeing,b737-400,No,1.0,Unknown,Unknown,0.0,0.0,0.0,123.0,IMC,2000,0
2000-02-27,"BIG BEAR CITY, CA",United States,Non-Fatal,Substantial,N15202,piper,pa-34-200,No,2.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,2000,0
2000-02-27,"MARSHALL, MO",United States,Non-Fatal,Substantial,N462Q,cessna,150m,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-27,"PROVIDENCE, RI",United States,Non-Fatal,Substantial,GBDXL,boeing,747-236,No,4.0,Turbo Fan,Unknown,0.0,1.0,11.0,371.0,IMC,2000,0
2000-02-27,"BLOOMINGTON, IN",United States,Non-Fatal,Destroyed,N6FN,beech,be-35v,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-02-28,"DANDRIDGE, TN",United States,Non-Fatal,Substantial,N6753S,cessna,150h,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-02-28,"BROOKSVILLE, FL",United States,Non-Fatal,Substantial,N717NC,cessna,150l,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-02-28,"ODESSA, FL",United States,Non-Fatal,Substantial,N9518K,hughes,th-55,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-28,"TITUSVILLE, FL",United States,Non-Fatal,Substantial,N441WA,piper,pa-23-160,No,2.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-02-28,"PRNCE FREDERICK, MD",United States,Fatal(1),Destroyed,N53HS,cessna,337,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2000,1
2000-02-29,"RAS TANURA, SAUDI ARABIA",Saudi Arabia,Non-Fatal,Substantial,N7824H,bell,214st,No,1.0,Unknown,Instructional,0.0,0.0,5.0,0.0,VMC,2000,0
2000-02-29,"FORT WORTH, TX",United States,Non-Fatal,Substantial,N48821,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-02-29,"BROOKSVILLE, FL",United States,Non-Fatal,Substantial,N9VY,burak stanley a,xf4,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-01,"NEWARK, NJ",United States,Non-Fatal,Substantial,N302FE,mcdonnell douglas,dc-10-30f,No,3.0,Turbo Fan,Unknown,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-01,"HAZELTON, PA",United States,Non-Fatal,Substantial,N67639,cessna,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-01,"COALINGA, CA",United States,Non-Fatal,Substantial,N8170S,piper,pa-32r-301t,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-01,"MACOMB, IL",United States,Non-Fatal,Substantial,N9552T,cessna,210,No,1.0,Reciprocating,Ferry,0.0,0.0,1.0,1.0,VMC,2000,0
2000-03-02,"GILLETTE, WY",United States,Non-Fatal,Substantial,N6489W,cessna,p210n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-03,"MIAMI, FL",United States,Fatal(2),Destroyed,N611BC,mcdonnell douglas,hu-600n,No,1.0,Turbo Shaft,Unknown,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-03,"Manatee, FL",United States,Fatal(1),Destroyed,NONE,unknown,unknown,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,2000,1
2000-03-04,"HOLY CROSS, AK",United States,Non-Fatal,Substantial,N407GV,cessna,208b,No,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-04,"BOZEMAN, MT",United States,Non-Fatal,Substantial,N9907V,cessna,180h,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-04,"ROME, NY",United States,Non-Fatal,Substantial,N3719H,ercoupe (eng & research corp.),415-c,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-04,"BLAIRSTOWN, NJ",United States,Non-Fatal,Destroyed,N97VT,i.c.a. brasov,is-28b2,No,1.0,Unknown,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-03-05,"WEST MILFORD, NJ",United States,Non-Fatal,Substantial,N2761M,piper,pa-28-161,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-05,"PALO ALTO, CA",United States,Non-Fatal,Substantial,N43412,piper,pa-46-310,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-05,"OSCEOLA, IA",United States,Non-Fatal,Substantial,N6560Q,alon,ercoupe,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-03-05,"INDIANTOWN, FL",United States,Non-Fatal,Substantial,N61520,aero comp inc,comp-air-6,Yes,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-03-05,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,N6453M,stinson,108-3,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-05,"BIG LAKE, AK",United States,Non-Fatal,Substantial,N2814C,cessna,170b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-05,"BURBANK, CA",United States,Non-Fatal,Destroyed,N668SW,boeing,737-300,No,2.0,Turbo Fan,Unknown,0.0,2.0,42.0,98.0,VMC,2000,0
2000-03-05,"CORNELIA, GA",United States,Non-Fatal,Destroyed,N8865R,bellanca,260 b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-05,"KEY LARGO, FL",United States,Incident,Minor,N314QS,cessna,ce-560,No,2.0,Turbo Fan,Other Work Use,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-06,"RICHLAND, WA",United States,Non-Fatal,Substantial,N8170W,piper,pa-28-180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-06,"DALLAS, NC",United States,Non-Fatal,Substantial,N303BT,hughes,369d,No,1.0,Turbo Shaft,Business,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-06,"CIMA, CA",United States,Fatal(1),Destroyed,N7586H,piper,pa-12,No,1.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-07,"PAWLING, NY",United States,Non-Fatal,Substantial,N474HH,aeronca,7ac,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,2000,0
2000-03-07,"REEDLEY, CA",United States,Non-Fatal,Substantial,N6194T,cessna,150e,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-07,"IMPERIAL, CA",United States,Non-Fatal,Substantial,N56760,stearman,a-75,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-07,"WASCO, CA",United States,Non-Fatal,Substantial,N1354X,bell,47g-4a,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-07,"INCLINE VILLAGE, NV",United States,Non-Fatal,Substantial,N4021Y,cessna,185,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-03-07,"MANILLA, AR",United States,Non-Fatal,Substantial,N20179,cessna,172m,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,2000,0
2000-03-07,"CONESUS, NY",United States,Non-Fatal,Destroyed,N9040D,piper,pa-22,No,1.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-07,"SPRINGFIELD, TN",United States,Non-Fatal,Destroyed,NONE,titan aircraft,tornado,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-07,"DALTON, GA",United States,Fatal(2),Destroyed,NONE,trike,unknown,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-07,"FAIRBANKS, AK",United States,Incident,Substantial,N949AS,mcdonnell douglas,md-83,No,2.0,Turbo Fan,Personal,0.0,0.0,0.0,117.0,VMC,2000,0
2000-03-08,"CALIPATRIA, CA",United States,Non-Fatal,Substantial,N39FA,arrow aircraft co.,oh-58a,No,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,1.0,VMC,2000,0
2000-03-08,"KAKAP, Isle of Man",Isle of Man,Fatal(2),Destroyed,NONE,sikorsky,s-76a,No,1.0,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-08,"TYSFORD, United Kingdom",United Kingdom,Fatal(2),Destroyed,NONE,hughes,269c,No,1.0,Unknown,Personal,2.0,0.0,0.0,0.0,UNK,2000,2
2000-03-09,"LAKE CHARLES, LA",United States,Non-Fatal,Substantial,N68333,cessna,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-09,"PONTIAC, MI",United States,Non-Fatal,Substantial,N311JR,beech,a36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,2000,0
2000-03-09,"SARASOTA, FL",United States,Fatal(4),Destroyed,N89827,cessna,152,No,1.0,Reciprocating,Instructional,4.0,0.0,0.0,0.0,VMC,2000,4
2000-03-09,"SARASOTA, FL",United States,Fatal(4),Destroyed,N79960,cessna,172k,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,2000,4
2000-03-10,"DELTA JUNCTION, AK",United States,Non-Fatal,Substantial,N75703,cessna,207,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-10,"PORT TOWNSEND, WA",United States,Non-Fatal,Substantial,N4994A,cessna,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-10,"BEAUFORT, NC",United States,Non-Fatal,Substantial,N3875Q,cessna,172l,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-10,"ROUGH AND READY, CA",United States,Non-Fatal,Substantial,N8351F,boeing,369d,No,1.0,Turbo Shaft,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-10,"MIDLAND, TX",United States,Non-Fatal,Substantial,N8071R,beech,65-b80,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-10,"ATHENS, GA",United States,Non-Fatal,Substantial,N636AS,aerospatiale,atr-72-212,No,2.0,Turbo Prop,Unknown,0.0,1.0,0.0,26.0,VMC,2000,0
2000-03-10,"DALHART, TX",United States,Fatal(4),Destroyed,N335T,eurocopter,bo105s-cbs-5,No,2.0,Turbo Shaft,Unknown,4.0,0.0,0.0,0.0,IMC,2000,4
2000-03-11,"SAN DIEGO, CA",United States,Non-Fatal,Substantial,N7078B,robinson,r22b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-11,"FALLBROOK, CA",United States,Fatal(1),Substantial,N95996,cessna,182q,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,2000,1
2000-03-11,"DAVIS, OK",United States,Non-Fatal,Substantial,N8435M,cessna,150k,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-11,"NEENAH, WI",United States,Non-Fatal,Substantial,N150AM,piper,pa-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-11,"SEATTLE, WA",United States,Incident,Minor,N974AS,mcdonnell douglas,md-83,No,1.0,Turbo Jet,Unknown,0.0,0.0,2.0,91.0,UNK,2000,0
2000-03-12,"VACAVILLE, CA",United States,Non-Fatal,Substantial,N9763Z,bell,47g,No,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-12,"JACKSON, WY",United States,Non-Fatal,Substantial,N240FX,learjet,60,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-12,"BELEN, NM",United States,Non-Fatal,Substantial,N4069Z,piper,pa-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-12,"BALTIMORE, MD",United States,Incident,Minor,N838EX,boeing - canada (de havilland),dhc-8-102,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,32.0,VMC,2000,0
2000-03-13,"RIO VISTA, CA",United States,Non-Fatal,Substantial,N82751,piper,pa-18-150,No,1.0,Reciprocating,Public Aircraft,0.0,1.0,1.0,0.0,VMC,2000,0
2000-03-13,"PERRYTON, TX",United States,Non-Fatal,Substantial,N4833Q,cessna,a188b,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-13,"GARWOOD, TX",United States,Non-Fatal,Substantial,N6637,grumman,g-164a,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-13,"GILLETT, AR",United States,Non-Fatal,Substantial,N9785,grumman-schweizer,g-164a,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-13,"RAYVILLE, LA",United States,Non-Fatal,Substantial,N2832W,siai-marchetti,s.205/22r,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-13,"RAWLINS, WY",United States,Non-Fatal,Substantial,N2337W,beech,a23a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-13,"ODELL, OR",United States,Fatal(1),Destroyed,N9040V,weatherly,620b,No,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-13,"SAN FRANCISCO, CA",United States,Incident,Minor,N516DA,boeing,727-232,No,3.0,Turbo Fan,Unknown,0.0,0.0,0.0,77.0,VMC,2000,0
2000-03-14,"STUART, FL",United States,Non-Fatal,Substantial,N51ML,beech,a36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-14,"RIFLE, CO",United States,Non-Fatal,Substantial,N8236M,cessna,182p,No,1.0,Reciprocating,Positioning,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-14,"MEMPHIS, TN",United States,Incident,Minor,N225TA,beech,58,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-14,"STUART, FL",United States,Non-Fatal,Minor,N6744T,cessna,310d,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-14,"COMPTON, CA",United States,Non-Fatal,Destroyed,N911JN,bell,oh-58c,No,1.0,Turbo Shaft,Public Aircraft,0.0,0.0,2.0,0.0,VMC,2000,0
2000-03-15,"SAN ANTONIO, TX",United States,Non-Fatal,Substantial,N11NX,cessna,402c,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-15,"NAPLES, FL",United States,Non-Fatal,Substantial,N569JH,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-15,"BUCKEYE, AZ",United States,Non-Fatal,Substantial,N3896X,aero commander,100,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-15,"PROVO, UT",United States,Non-Fatal,Substantial,N367T,beech,a36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-16,"FORT LAUDERDALE, FL",United States,Non-Fatal,Substantial,N251RS,cessna,402c,No,2.0,Reciprocating,Unknown,0.0,0.0,1.0,9.0,VMC,2000,0
2000-03-16,"THREE FORKS, MT",United States,Non-Fatal,Substantial,N2873Z,piper,pa-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-16,"BEND, OR",United States,Non-Fatal,Substantial,N1357M,cessna,a185-f,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-16,"OGDEN, UT",United States,Non-Fatal,Substantial,N13RJ,beech,b55,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-16,"PLATTSBURGH, NY",United States,Non-Fatal,Substantial,N858CA,beechcraft,1900d,No,2.0,Turbo Prop,Unknown,0.0,1.0,0.0,6.0,IMC,2000,0
2000-03-17,"HYANNIS, MA",United States,Non-Fatal,Substantial,N814M,dassault,da-900,No,3.0,Turbo Jet,Executive/corporate,0.0,0.0,2.0,4.0,IMC,2000,0
2000-03-17,"SANFORD, FL",United States,Non-Fatal,Substantial,N5304V,hiller,uh-12b,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-17,"MERRITT ISLAND, FL",United States,Non-Fatal,Substantial,N6030T,aeronca-bubeck irving,bubeck-aeronca,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,2000,0
2000-03-17,"ENNADAI LAKE, Canada",Canada,Fatal(2),Destroyed,NONE,douglas,dc-3c,No,1.0,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-17,"CARRETO, Panama",Panama,Fatal(10),Destroyed,NONE,de havilland,dhc-6,No,1.0,Unknown,Unknown,10.0,0.0,0.0,0.0,IMC,2000,10
2000-03-17,"DIGHTON, KS",United States,Fatal(3),Destroyed,N4494X,piper,pa-28-140,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,2000,3
2000-03-18,"FARMINGDALE, NY",United States,Non-Fatal,Substantial,N18AV,piper,pa-28-151,No,1.0,Reciprocating,Instructional,0.0,2.0,1.0,0.0,VMC,2000,0
2000-03-18,"SACRAMENTO, CA",United States,Non-Fatal,Substantial,N80205,cessna,172m,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2000,0
2000-03-18,"ERWINNA, PA",United States,Non-Fatal,Substantial,N7460Z,piper,pa-25,No,1.0,Reciprocating,Other Work Use,0.0,0.0,3.0,0.0,VMC,2000,0
2000-03-18,"ERWINNA, PA",United States,Non-Fatal,Substantial,N2520Z,bellanca,8kcab,No,1.0,Reciprocating,Instructional,0.0,0.0,3.0,0.0,VMC,2000,0
2000-03-18,"LOS LUNAS, NM",United States,Non-Fatal,Substantial,N4035T,adams,a55s,No,1.0,Unknown,Personal,0.0,0.0,3.0,0.0,VMC,2000,0
2000-03-18,"FESTUS, MO",United States,Non-Fatal,Substantial,N19WM,beech,58,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-18,"MIAMI, FL",United States,Non-Fatal,Minor,N199GA,beech,1900,No,2.0,Turbo Prop,Unknown,0.0,1.0,0.0,22.0,VMC,2000,0
2000-03-19,"NEW BRIGHTON, PA",United States,Non-Fatal,Substantial,N6261E,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-19,"LAKE PLACID, FL",United States,Non-Fatal,Substantial,N84666,cessna,a188b,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-19,"SCOTTSDALE, AZ",United States,Non-Fatal,Substantial,N5WC,piper,pa-31-t1,No,2.0,Turbo Prop,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-19,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,N96082,cessna,152,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-03-19,"AKRON, OH",United States,Fatal(1),Destroyed,N1410L,beech,a23,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-19,"Snelling, CA",United States,Fatal(1),Destroyed,N415B,bell,212,No,2.0,Turbo Shaft,Positioning,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-20,"DENVER, CO",United States,Non-Fatal,Substantial,N329MX,dornier,328-100,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,24.0,VMC,2000,0
2000-03-20,"AREQUIPA, PERU",Peru,Unavailable,Substantial,NONE,boeing,727-23,No,1.0,Unknown,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-20,"TUSCALOOSA, AL",United States,Non-Fatal,Substantial,N75CM,mckinnis,steen skybolt,Yes,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,2000,0
